movieId,title,genres,movie_url,poster,director
1007,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western,https://www.imdb.com/title/tt0072653/,"https://m.media-amazon.com/images/M/MV5BZTc5NDk1NDgtMThmYy00MWViLTk2ZjUtNTQyMDI1MDI0MDRjXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Norman Tokar
1008,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western,https://www.imdb.com/title/tt0047977/,"https://m.media-amazon.com/images/M/MV5BZWY3MGVmM2YtYzkzYy00MjNmLTljMDctNDc5ZWUyNTM2OWU0XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Norman Foster
1009,Escape to Witch Mountain (1975),Adventure|Children|Fantasy,https://www.imdb.com/title/tt0072951/,"https://m.media-amazon.com/images/M/MV5BMzZjODA5NjctMGZlNC00YjNlLTg2NDQtNDE1YTc3YTMxYzBmXkEyXkFqcGdeQXVyMTEwODg2MDY@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",John Hough
1010,"Love Bug, The (1969)",Children|Comedy,https://www.imdb.com/,https://www.fcmlindia.com/images/fifty-days-campaign/no-image.jpg,NA
1011,Herbie Rides Again (1974),Children|Comedy|Fantasy|Romance,https://www.imdb.com/title/tt0071607/,"https://m.media-amazon.com/images/M/MV5BZjU1Mjc4YjUtZjVjOC00NTdjLTg2NWItMTQ1NTExODdhNTk1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Robert Stevenson
1012,Old Yeller (1957),Children|Drama,https://www.imdb.com/title/tt0050798/,"https://m.media-amazon.com/images/M/MV5BNTkzNzBkMWEtZjE3Yy00NDMxLWFhM2ItYWRiYThjNDhkOGY2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTYzMTY1MjQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Robert Stevenson
1013,"Parent Trap, The (1961)",Children|Comedy|Romance,https://www.imdb.com/title/tt5289804/,https://www.fcmlindia.com/images/fifty-days-campaign/no-image.jpg,NA
1014,Pollyanna (1960),Children|Comedy|Drama,https://www.imdb.com/title/tt0054195/,"https://m.media-amazon.com/images/M/MV5BOTdiMDQ5NTEtM2FjNS00YTFkLWExZTAtYjk5Mjc0YTMzYWM1XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",David Swift
1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,https://www.imdb.com/title/tt0107131/,"https://m.media-amazon.com/images/M/MV5BMmRlODBjOWEtODViZS00NGNiLWEwNzYtYjIyZWQwZThhODBkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Duwayne Dunham
1016,"Shaggy Dog, The (1959)",Children|Comedy,https://www.imdb.com/title/tt2132787/,https://www.fcmlindia.com/images/fifty-days-campaign/no-image.jpg,NA
1017,Swiss Family Robinson (1960),Adventure|Children,https://www.imdb.com/title/tt0054357/,"https://m.media-amazon.com/images/M/MV5BZDNkMjY1YzUtNjEyYi00Y2U0LTlhZmYtY2M5M2U3YjAyYTRjXkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Ken Annakin
1018,That Darn Cat! (1965),Children|Comedy|Mystery,https://www.imdb.com/title/tt0059793/,"https://m.media-amazon.com/images/M/MV5BNzVlMGQ0MzgtNWM0NC00MWI1LThlYzUtNTkwZDVhOGVmZjI3XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Robert Stevenson
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi,https://www.imdb.com/title/tt0046672/,"https://m.media-amazon.com/images/M/MV5BODYxOTMyM2EtNzUzNC00Yjg2LTg3MjYtZTIyNjhiYzc1NTlkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Richard Fleischer
1020,Cool Runnings (1993),Comedy,https://www.imdb.com/title/tt0106611/,"https://m.media-amazon.com/images/M/MV5BMjMxMTQ3MzMwMV5BMl5BanBnXkFtZTgwNTYxNzYxMTE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Jon Turteltaub
1021,Angels in the Outfield (1994),Children|Comedy,https://www.imdb.com/title/tt0109127/,"https://m.media-amazon.com/images/M/MV5BZDE1MWU1ZDQtOTg3YS00MTEwLTkxNjItMDQzY2UxMThjYmZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",William Dear
1022,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,https://www.imdb.com/title/tt0042332/,"https://m.media-amazon.com/images/M/MV5BMWE3NzMxZTYtZTUyYi00ZTMzLTg2MzEtZjg0NGM3ZDJjZDg2XkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_UY268_CR1,0,182,268_AL__QL50.jpg",Clyde Geronimi
1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical,https://www.imdb.com/title/tt0063819/,"https://m.media-amazon.com/images/M/MV5BODgyNjM3NWUtZDAxMi00NzRhLWE0NmMtMjIxYTY1MWJlZTQyXkEyXkFqcGdeQXVyNzY1NDgwNjQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Wolfgang Reitherman
1024,"Three Caballeros, The (1945)",Animation|Children|Musical,https://www.imdb.com/,https://www.fcmlindia.com/images/fifty-days-campaign/no-image.jpg,NA
1025,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,https://www.imdb.com/title/tt0057546/,"https://m.media-amazon.com/images/M/MV5BODc2MjAyZDYtNWYwZi00YTQwLWE0ZDMtMjM2NTJmYWMxMmQ0XkEyXkFqcGdeQXVyNTQxMTIxMTk@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Wolfgang Reitherman
1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama,https://www.imdb.com/title/tt0102798/,"https://m.media-amazon.com/images/M/MV5BODM3MjA3NDM3M15BMl5BanBnXkFtZTgwMDc1NjUwMjI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Kevin Reynolds
1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,https://www.imdb.com/title/tt0058331/,"https://m.media-amazon.com/images/M/MV5BNmJkODczNjItNDI5Yy00MGI1LTkyOWItZDNmNjM4ZGI1ZDVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Robert Stevenson
1029,Dumbo (1941),Animation|Children|Drama|Musical,https://www.imdb.com/title/tt0033563/,"https://m.media-amazon.com/images/M/MV5BNWVmNWQ2OTQtNzJlNC00ZmQwLTg4ZTktZTNmM2IxZTlkOGM3L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Samuel Armstrong
1030,Pete's Dragon (1977),Adventure|Animation|Children|Musical,https://www.imdb.com/title/tt0076538/,"https://m.media-amazon.com/images/M/MV5BMjJkMjcyOTktYTIwNC00MTY3LWE4ZTAtMTdlODg0NDE3YTQ1XkEyXkFqcGdeQXVyNjM1MTQ0NTQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Don Chaffey
1031,Bedknobs and Broomsticks (1971),Adventure|Children|Musical,https://www.imdb.com/title/tt0066817/,"https://m.media-amazon.com/images/M/MV5BMTUxMTY3MTE5OF5BMl5BanBnXkFtZTgwNTQ0ODgxMzE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Robert Stevenson
1032,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical,https://www.imdb.com/title/tt0043274/,"https://m.media-amazon.com/images/M/MV5BMTgyMjM2NTAxMF5BMl5BanBnXkFtZTgwNjU1NDc2MTE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Clyde Geronimi
1033,"Fox and the Hound, The (1981)",Animation|Children|Drama,https://www.imdb.com/title/tt0082406/,"https://m.media-amazon.com/images/M/MV5BMDQzZWRlYjctMjE0ZS00NWU5LWE3NzktYzZiNzJiM2UxMDczXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Ted Berman
1034,Freeway (1996),Comedy|Crime|Drama|Thriller,https://www.imdb.com/title/tt0116361/,"https://m.media-amazon.com/images/M/MV5BNTUxMTExODctNTE4Yy00MWNhLWJjN2MtMzcyYjUyZDBkNzM2XkEyXkFqcGdeQXVyMTk5MjAyMjM@._V1_UY268_CR9,0,182,268_AL__QL50.jpg",Matthew Bright
1035,"Sound of Music, The (1965)",Musical|Romance,https://www.imdb.com/title/tt11045992/,"https://m.media-amazon.com/images/M/MV5BYTNkYjBjYzUtNTNkMy00YjVjLWI0YTktYjkwOGMzYzg0MWIyXkEyXkFqcGdeQXVyMjkxNTE1MTQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Ralph Lawson
1036,Die Hard (1988),Action|Crime|Thriller,https://www.imdb.com/title/tt0095016/,"https://m.media-amazon.com/images/M/MV5BZjRlNDUxZjAtOGQ4OC00OTNlLTgxNmQtYTBmMDgwZmNmNjkxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",John McTiernan
1037,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller,https://www.imdb.com/title/tt0104692/,"https://m.media-amazon.com/images/M/MV5BYWZhODdkMTEtMzBmNy00NzU5LWIzYjMtYTkwNWE3YTRjOTZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Brett Leonard
1040,"Secret Agent, The (1996)",Drama,https://www.imdb.com/title/tt0865124/,https://www.fcmlindia.com/images/fifty-days-campaign/no-image.jpg,NA
1041,Secrets & Lies (1996),Drama,https://www.imdb.com/title/tt0117589/,"https://m.media-amazon.com/images/M/MV5BY2QzMTIxNjItNGQyNy00MjQzLWJiYTItMzIyZjdkYjYyYjRlXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Mike Leigh
1042,That Thing You Do! (1996),Comedy|Drama,https://www.imdb.com/title/tt0117887/,"https://m.media-amazon.com/images/M/MV5BOWVmN2ZhZjgtZGEzMy00NDkxLWI5YWQtYTE2ZTk0YzIyMzc0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Tom Hanks
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,https://www.imdb.com/title/tt0117924/,"https://m.media-amazon.com/images/M/MV5BMzQ4ZmU0ODEtNWVlMS00NzkwLThjNzAtMmMyNDBjMDhiZTIwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Michael Pressman
1046,Beautiful Thing (1996),Drama|Romance,https://www.imdb.com/title/tt0115640/,"https://m.media-amazon.com/images/M/MV5BYTM4OTllMzYtZmQ0YS00MDU3LTliZDktNjMzYmQ4ZjRjMmFjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Hettie Macdonald
1047,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller,https://www.imdb.com/title/tt0116908/,"https://m.media-amazon.com/images/M/MV5BNTkzOWZkN2QtNDJkYy00OTdjLThlNDQtNDg4MjMyMWE5Y2U5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Renny Harlin
1049,"Ghost and the Darkness, The (1996)",Action|Adventure,https://www.imdb.com/title/tt0116409/,"https://m.media-amazon.com/images/M/MV5BNWQ4NDRiMWItNGI5Yi00N2U1LTlkMGQtM2VjMzdkZTU0YzYyXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Stephen Hopkins
1050,Looking for Richard (1996),Documentary|Drama,https://www.imdb.com/title/tt0116913/,"https://m.media-amazon.com/images/M/MV5BNDliYWJkNzgtZDY4OS00ZTkyLWFjYzQtMjE4MjE0MDcxZDRjXkEyXkFqcGdeQXVyMTAyNjg4NjE0._V1_UY268_CR0,0,182,268_AL__QL50.jpg",Al Pacino
1051,Trees Lounge (1996),Drama,https://www.imdb.com/title/tt0117958/,"https://m.media-amazon.com/images/M/MV5BYmM2OTQwOTktYTQyYi00NTY1LWJmOGUtZWE0N2QwZWQ3YWU5XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Steve Buscemi
1053,Normal Life (1996),Crime|Drama|Romance,https://www.imdb.com/title/tt0117202/,"https://m.media-amazon.com/images/M/MV5BYjlmZjhkZGUtN2JjYy00ZTk3LThiMmMtN2RhZDI2NDg5NjFjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL__QL50.jpg",John McNaughton
1054,Get on the Bus (1996),Drama,https://www.imdb.com/title/tt0116404/,"https://m.media-amazon.com/images/M/MV5BYTliNjQ1MDYtZTQwNi00MzQzLTllZTgtZGYyZGExZDZlNGM5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Spike Lee
1055,Shadow Conspiracy (1997),Thriller,https://www.imdb.com/title/tt0120107/,"https://m.media-amazon.com/images/M/MV5BNWUwNWVlMzktMTg2YS00MzJiLTgzZjctMDY3MmJmM2M1MTIxXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",George P. Cosmatos
1056,Jude (1996),Drama,https://www.imdb.com/title/tt0116722/,"https://m.media-amazon.com/images/M/MV5BYWFmYzVlNGItZjkzMy00Yzc4LWEyZjctOWUzZDhhMTEzYmVjXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR11,0,182,268_AL__QL50.jpg",Michael Winterbottom
1057,Everyone Says I Love You (1996),Comedy|Musical|Romance,https://www.imdb.com/title/tt0116242/,"https://m.media-amazon.com/images/M/MV5BY2UwYzY1YjUtNmQxNS00MDIzLTkxMzktNTU5YTBiY2M5MWIwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_UY268_CR0,0,182,268_AL__QL50.jpg",Woody Allen
1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,https://www.imdb.com/title/tt0117509/,"https://m.media-amazon.com/images/M/MV5BMGU4YmI1ZGQtZjExYi00M2E0LTgyYTAtNzQ5ZmVlMTk4NzUzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Baz Luhrmann
1060,Swingers (1996),Comedy|Drama,https://www.imdb.com/title/tt0117802/,"https://m.media-amazon.com/images/M/MV5BZjg1ZmViMmEtYzIxNi00MzJlLTk4MDktNTE2ZDkwMzEyMjBhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Doug Liman
1061,Sleepers (1996),Thriller,https://www.imdb.com/title/tt0117665/,"https://m.media-amazon.com/images/M/MV5BMzk1MmI4NzAtOGRiNS00YjY1LTllNmEtZDhiZDM4MjU2NTMxXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_UY268_CR4,0,182,268_AL__QL50.jpg",Barry Levinson
1064,Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance,https://www.imdb.com/title/tt0115491/,"https://m.media-amazon.com/images/M/MV5BODFkMjE5YzAtMDFkOC00ZDNhLTkwNmQtODk1Y2VhNThlNWJhXkEyXkFqcGdeQXVyNzY1NDgwNjQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Tad Stones
1066,Shall We Dance (1937),Comedy|Musical|Romance,https://www.imdb.com/title/tt0029546/,"https://m.media-amazon.com/images/M/MV5BN2M5MWIwNDQtMmUxMi00ODlmLTlmZTUtYTE2MGQ1MzA3NmU3XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Mark Sandrich
1068,Crossfire (1947),Crime|Film-Noir,https://www.imdb.com/title/tt0039286/,"https://m.media-amazon.com/images/M/MV5BZjM1ZmNmM2YtMzRhMS00N2EwLTg4ZGItNGJlYTA3ZDNhMzJkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Edward Dmytryk
1073,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,https://www.imdb.com/title/tt0067992/,"https://m.media-amazon.com/images/M/MV5BZTllNDU0ZTItYTYxMC00OTI4LThlNDAtZjNiNzdhMWZiYjNmXkEyXkFqcGdeQXVyNzY1NDgwNjQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Mel Stuart
1076,"Innocents, The (1961)",Drama|Horror|Thriller,https://www.imdb.com/title/tt0835044/,https://www.fcmlindia.com/images/fifty-days-campaign/no-image.jpg,NA
1077,Sleeper (1973),Comedy|Sci-Fi,https://www.imdb.com/title/tt0070707/,"https://m.media-amazon.com/images/M/MV5BMTUzMzY1MzI3Nl5BMl5BanBnXkFtZTcwOTM4OTYwNA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Woody Allen
1078,Bananas (1971),Comedy|War,https://www.imdb.com/title/tt0066808/,"https://m.media-amazon.com/images/M/MV5BMTc2MTE3MzI3MF5BMl5BanBnXkFtZTcwODg3OTYwNA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Woody Allen
1079,"Fish Called Wanda, A (1988)",Comedy|Crime,https://www.imdb.com/title/tt0095159/,"https://m.media-amazon.com/images/M/MV5BNTQ0ODhiNjEtMDFiYi00NmZhLWJkMzQtNTBkOGQwOTliZDAxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Charles Crichton
1080,Monty Python's Life of Brian (1979),Comedy,https://www.imdb.com/title/tt0079470/,"https://m.media-amazon.com/images/M/MV5BMzAwNjU1OTktYjY3Mi00NDY5LWFlZWUtZjhjNGE0OTkwZDkwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Terry Jones
1081,Victor/Victoria (1982),Comedy|Musical|Romance,https://www.imdb.com/title/tt0084865/,"https://m.media-amazon.com/images/M/MV5BOTdmYmNmMGUtNTE4Mi00OWE2LWI5MTItYzZkN2RlNTMyYzg0XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Blake Edwards
1082,"Candidate, The (1972)",Drama,https://www.imdb.com/title/tt0068334/,"https://m.media-amazon.com/images/M/MV5BOTYxMjY5ZWItYTRkNC00MGIxLTk0MzMtZTZhMDg0MGY2ZWU5XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Michael Ritchie
1083,"Great Race, The (1965)",Comedy|Musical,https://www.imdb.com/title/tt8106674/,https://www.fcmlindia.com/images/fifty-days-campaign/no-image.jpg,NA
1084,Bonnie and Clyde (1967),Crime|Drama,https://www.imdb.com/title/tt0061418/,"https://m.media-amazon.com/images/M/MV5BOTViZmMwOGEtYzc4Yy00ZGQ1LWFkZDQtMDljNGZlMjAxMjhiXkEyXkFqcGdeQXVyNzM0MTUwNTY@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Arthur Penn
1085,"Old Man and the Sea, The (1958)",Adventure|Drama,https://www.imdb.com/title/tt10655676/,"https://m.media-amazon.com/images/M/MV5BNDk5ZDM2MTYtYTVmZC00OGQ0LTg1M2EtNzA3ZDMxMjM0MTAxXkEyXkFqcGdeQXVyNjgzNDU2ODI@._V1_UY268_CR158,0,182,268_AL__QL50.jpg",Wesley Archer
1086,Dial M for Murder (1954),Crime|Mystery|Thriller,https://www.imdb.com/title/tt0046912/,"https://m.media-amazon.com/images/M/MV5BOWIwODIxYWItZDI4MS00YzhhLWE3MmYtMzlhZDIwOTMzZmE5L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Alfred Hitchcock
1088,Dirty Dancing (1987),Drama|Musical|Romance,https://www.imdb.com/title/tt0092890/,"https://m.media-amazon.com/images/M/MV5BMTc3MDY3ODQ2OV5BMl5BanBnXkFtZTgwOTQ2NTYxMTE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Emile Ardolino
1089,Reservoir Dogs (1992),Crime|Mystery|Thriller,https://www.imdb.com/title/tt0105236/,"https://m.media-amazon.com/images/M/MV5BZmExNmEwYWItYmQzOS00YjA5LTk2MjktZjEyZDE1Y2QxNjA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Quentin Tarantino
1090,Platoon (1986),Drama|War,https://www.imdb.com/title/tt0091763/,"https://m.media-amazon.com/images/M/MV5BMzRjZjdlMjQtODVkYS00N2YzLWJlYWYtMGVlN2E5MWEwMWQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Oliver Stone
1091,Weekend at Bernie's (1989),Comedy,https://www.imdb.com/title/tt0098627/,"https://m.media-amazon.com/images/M/MV5BZDgwN2QxODItOTcwZS00ZDA1LThjYzUtZTI5NWI3YWY4ZjM4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Ted Kotcheff
1092,Basic Instinct (1992),Crime|Mystery|Thriller,https://www.imdb.com/title/tt0103772/,"https://m.media-amazon.com/images/M/MV5BZjk0YmJkNjItNDY3Mi00ZWFiLWEwY2EtMDJlZWJlOWZkNzJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Paul Verhoeven
1093,"Doors, The (1991)",Drama,https://www.imdb.com/title/tt0101761/,"https://m.media-amazon.com/images/M/MV5BYTg3YjA5MGYtYjdiNy00YThjLWJiZDEtN2M1NmE1NTVhMWJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Oliver Stone
1094,"Crying Game, The (1992)",Drama|Romance|Thriller,https://www.imdb.com/title/tt13009742/,https://www.fcmlindia.com/images/fifty-days-campaign/no-image.jpg,NA
1095,Glengarry Glen Ross (1992),Drama,https://www.imdb.com/title/tt0104348/,"https://m.media-amazon.com/images/M/MV5BNTYzN2MxODMtMDBhOC00Y2M0LTgzMTItMzQ4NDIyYWIwMDEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",James Foley
1096,Sophie's Choice (1982),Drama,https://www.imdb.com/title/tt0084707/,"https://m.media-amazon.com/images/M/MV5BMTk3NDUyYTEtMzkyZi00YjMzLTkwMDUtYWMzNjIwNmM5NWQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Alan J. Pakula
1097,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi,https://www.imdb.com/title/tt0083866/,"https://m.media-amazon.com/images/M/MV5BMTQ2ODFlMDAtNzdhOC00ZDYzLWE3YTMtNDU4ZGFmZmJmYTczXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Steven Spielberg
1099,"Christmas Carol, A (1938)",Children|Drama|Fantasy,https://www.imdb.com/title/tt9136058/,"https://m.media-amazon.com/images/M/MV5BMGQ3NTc5ODAtZTQ3Yy00NDllLWJlZWItZDZhNTlhYzE1NDNjXkEyXkFqcGdeQXVyMTI1NDk0MTc5._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Jacqui Morris
1100,Days of Thunder (1990),Action|Drama|Romance,https://www.imdb.com/title/tt0099371/,"https://m.media-amazon.com/images/M/MV5BNjc5NjQ1ODIzN15BMl5BanBnXkFtZTgwMjkwNTg4NjE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Tony Scott
1101,Top Gun (1986),Action|Romance,https://www.imdb.com/title/tt0092099/,"https://m.media-amazon.com/images/M/MV5BZjQxYTA3ODItNzgxMy00N2Y2LWJlZGMtMTRlM2JkZjI1ZDhhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Tony Scott
1103,Rebel Without a Cause (1955),Drama,https://www.imdb.com/title/tt0048545/,"https://m.media-amazon.com/images/M/MV5BMTg2ODcxOTU1OV5BMl5BanBnXkFtZTgwNzA3ODI1MDE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Nicholas Ray
1104,"Streetcar Named Desire, A (1951)",Drama,https://www.imdb.com/title/tt0044081/,"https://m.media-amazon.com/images/M/MV5BNzk2M2Y3MzYtNGMzMi00Y2FjLTkwODQtNmExYWU3ZWY3NzExXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Elia Kazan
1105,Children of the Corn IV: The Gathering (1996),Horror,https://www.imdb.com/title/tt0115885/,"https://m.media-amazon.com/images/M/MV5BYWU1MWU5ZDUtNjJlNS00Y2MwLThmNjAtNTAwNjM1NDAwYTY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Greg Spence
1107,Loser (1991),Comedy,https://www.imdb.com/title/tt0102336/,https://www.fcmlindia.com/images/fifty-days-campaign/no-image.jpg,NA
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,https://www.imdb.com/title/tt0117040/,"https://m.media-amazon.com/images/M/MV5BY2UzZmNiMTAtYTRmYS00YzA5LWI3NjQtMjNiOTVjYWI5NTI5XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Claude Nuridsany
1112,Palookaville (1996),Action|Comedy|Drama,https://www.imdb.com/title/tt0117284/,"https://m.media-amazon.com/images/M/MV5BZTM1ODNlYTktM2Y1Ny00Yzc1LTg1MTctYzlhOTZmZDY1MTYwXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Alan Taylor
1114,"Funeral, The (1996)",Crime|Drama,https://www.imdb.com/,https://www.fcmlindia.com/images/fifty-days-campaign/no-image.jpg,NA
1116,"Single Girl, A (Fille seule, La) (1995)",Drama,https://www.imdb.com/title/tt0113057/,"https://m.media-amazon.com/images/M/MV5BYWI4OWVjMjAtYmNhNy00N2M1LTk3MzktYjM0ZWRjYTg0OTg3XkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_UY268_CR9,0,182,268_AL__QL50.jpg",Benoît Jacquot
1117,"Eighth Day, The (Huitième jour, Le) (1996)",Drama,https://www.imdb.com/title/tt0116581/,"https://m.media-amazon.com/images/M/MV5BZDE4MzJiZGItNmU4ZS00MWEzLWE2NjAtMWMzMzcwMDJhYmM4XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Jaco Van Dormael
